time,step-size,{bodyFMU}.body.robot_theta,{bodyFMU}.body.robot_x,{bodyFMU}.body.robot_y,{bodyFMU}.body.robot_z,{bodyFMU}.body.total_energy_used,{controllerFMU}.controller.servoLeftVal,{controllerFMU}.controller.servoRightVal,{sensor1FMU}.sensor1.lf_1_sensor_reading,{sensor1FMU}.sensor2.lf_1_sensor_reading
0.0,0.0,0.0,0.138,-0.08,0.0,0.0,0.0,0.0,1.0000000000000002,1.0000000000000002
0.1,0.1,0.0,0.138,-0.08,0.0,0.7999999999997272,0.4,-0.4,255.00000000000006,254.00000000000006
0.2,0.1,0.0,0.138,-0.0753520212709898,0.0,2.151031703604076,0.4,-0.4,254.00000000000006,254.00000000000006
0.30000000000000004,0.1,0.0,0.138,-0.0686981833704502,0.0,3.9524453999524667,0.4,-0.4,254.00000000000006,255.00000000000006
0.4,0.1,0.0,0.138,-0.06183381670677092,0.0,5.815017282047393,0.4,-0.4,254.00000000000006,254.00000000000006
0.5,0.1,0.0,0.138,-0.05494707701557604,0.0,7.684238483874651,0.4,-0.4,255.00000000000006,254.00000000000006
0.6,0.1,0.0,0.138,-0.04805795972830948,0.0,9.554168007217868,0.4,-0.4,254.00000000000006,254.00000000000006
0.7,0.1,0.0,0.138,-0.04116858977237412,0.0,11.424172823476056,0.4,-0.4,254.00000000000006,255.00000000000006
0.7999999999999999,0.1,0.0,0.138,-0.03427919296517624,0.0,13.29418564137768,0.4,-0.4,254.00000000000006,255.00000000000006
0.8999999999999999,0.1,0.0,0.138,-0.027389793304477335,0.0,15.164199309620926,0.4,-0.4,255.00000000000006,254.00000000000006
0.9999999999999999,0.1,0.0,0.138,-0.020500393340535085,0.0,17.03421306823111,0.4,-0.4,254.00000000000006,254.00000000000006
1.0999999999999999,0.1,0.0,0.138,-0.013542099344377015,0.0,18.922926974135407,0.4,-0.4,254.00000000000006,254.00000000000006
1.2,0.1,0.0,0.138,-0.00665269934477522,0.0,20.792940743371673,0.4,-0.4,254.00000000000006,254.00000000000006
1.3,0.1,0.0,0.138,2.367006551824563E-4,0.0,22.662954512713895,0.4,-0.4,254.00000000000006,255.00000000000006
1.4000000000000001,0.1,0.0,0.138,0.007126100655177978,0.0,24.532968282067486,0.4,-0.4,254.00000000000006,254.00000000000006
1.5000000000000002,0.1,0.0,0.138,0.014015500655177635,0.0,26.402982051421986,0.4,-0.4,254.00000000000006,254.00000000000006
1.6000000000000003,0.1,0.0,0.138,0.020904900655177625,0.0,28.272995820778306,0.4,-0.4,254.00000000000006,255.00000000000006
1.7000000000000004,0.1,0.0,0.138,0.027794300655177615,0.0,30.143009590132806,0.4,-0.4,254.00000000000006,255.00000000000006
1.8000000000000005,0.1,0.0,0.138,0.034683700655177604,0.0,32.013023359488216,0.4,-0.4,254.00000000000006,254.00000000000006
1.9000000000000006,0.1,0.0,0.138,0.041573100655177594,0.0,33.88303712884317,0.4,-0.4,255.00000000000006,255.00000000000006
2.0000000000000004,0.1,0.0,0.138,0.04846250065517689,0.0,35.75305089819767,0.4,-0.4,254.00000000000006,254.00000000000006
2.1000000000000005,0.1,0.0,0.138,0.05535190065517549,0.0,37.62306466755308,0.4,-0.4,254.00000000000006,255.00000000000006
2.2000000000000006,0.1,0.0,0.138,0.062241300655174095,0.0,39.49307843690849,0.4,-0.4,254.00000000000006,254.00000000000006
2.3000000000000007,0.1,0.0,0.138,0.0691307006551727,0.0,41.36309220626299,0.4,-0.4,254.00000000000006,254.00000000000006
2.400000000000001,0.1,0.0,0.138,0.0760201006551713,0.0,43.233105975618855,0.4,-0.4,254.00000000000006,255.00000000000006
2.500000000000001,0.1,0.0,0.138,0.0829095006551699,0.0,45.103119744973355,0.4,-0.4,254.00000000000006,254.00000000000006
2.600000000000001,0.1,0.0,0.138,0.0897989006551685,0.0,46.97313351432831,0.4,-0.4,254.00000000000006,254.00000000000006
2.700000000000001,0.1,0.0,0.138,0.0966883006551671,0.0,48.84314728368463,0.4,-0.4,254.00000000000006,254.00000000000006
2.800000000000001,0.1,0.0,0.138,0.10357770065516571,0.0,50.713161053039585,0.4,-0.4,254.00000000000006,254.00000000000006
2.9000000000000012,0.1,0.0,0.138,0.11046710065516431,0.0,52.583174822394085,0.4,-0.4,254.00000000000006,254.00000000000006
3.0000000000000013,0.1,0.0,0.138,0.11735650065516291,0.0,54.45318859174995,0.4,-0.4,254.00000000000006,254.00000000000006
3.1000000000000014,0.1,0.0,0.138,0.12424590065516151,0.0,56.323202361104904,0.4,-0.4,255.00000000000006,239.00000000000006
3.2000000000000015,0.1,0.0,0.138,0.1311353006551601,0.0,58.193216130460314,0.4,-0.4,254.00000000000006,192.00000000000006
3.3000000000000016,0.1,0.0,0.138,0.1380247006551587,0.0,60.063229899815724,0.4,-0.4,255.00000000000006,127.00000000000003
3.4000000000000017,0.1,0.0,0.138,0.1449141006551573,0.0,61.93324366917159,0.1,-0.5,254.00000000000006,38.00000000000001
3.5000000000000018,0.1,0.061879013975626486,0.13707513625391296,0.15061468164729475,0.0,63.47878709531824,0.1,-0.5,254.00000000000006,1.0000000000000002
3.600000000000002,0.1,0.1321333060517612,0.13569392462167684,0.15572986678863354,0.0,64.90589693758193,0.1,-0.5,254.00000000000006,235.00000000000006
3.700000000000002,0.1,0.2024330720125493,0.13396440447717134,0.16068328892848127,0.0,66.32114575088144,0.1,-0.5,35.00000000000001,255.00000000000006
3.800000000000002,0.1,0.27273307514945977,0.13189246359695755,0.1654975341780659,0.0,67.73514248240099,0.5,-0.1,0.0,254.00000000000006
3.900000000000002,0.1,0.21927418728138448,0.13124682148380806,0.17066177371438185,0.0,69.14691332203347,0.5,-0.1,1.0000000000000002,254.00000000000006
4.000000000000002,0.1,0.14906636254865666,0.1311652482013145,0.17590147636064118,0.0,70.56075167114022,0.5,-0.1,1.0000000000000002,254.00000000000006
4.100000000000001,0.1,0.07876692088766982,0.13145300594309553,0.18113409198190128,0.0,71.9746006082064,0.5,-0.1,160.00000000000003,255.00000000000006
4.200000000000001,0.1,0.008466924266373714,0.13210760969622395,0.18633356636522597,0.0,73.38844868723527,0.5,-0.1,254.00000000000006,0.0
4.300000000000001,0.1,-0.061833075713537466,0.13312581864235276,0.19147421669091513,0.0,74.80229666305422,0.1,-0.5,254.00000000000006,1.0000000000000002
4.4,0.1,-0.008374187232581142,0.13267606948276348,0.19665911979222395,0.0,76.21405169532272,0.1,-0.5,254.00000000000006,254.00000000000006
4.5,0.1,0.06183363745775156,0.13165895586721282,0.20179979488730632,0.0,77.6278883645873,0.1,-0.5,254.00000000000006,254.00000000000006
4.6,0.1,0.13213307911301878,0.13028217808873657,0.2068562309318469,0.0,79.04173712313695,0.1,-0.5,254.00000000000006,206.00000000000006
4.699999999999999,0.1,0.20243307573369917,0.12855362027478437,0.21180346520417048,0.0,80.45558518319467,0.1,-0.5,254.00000000000006,24.000000000000007
4.799999999999999,0.1,0.2727330757135448,0.12648182792241933,0.2166170617373953,0.0,81.86943315699637,0.1,-0.5,254.00000000000006,1.0000000000000002
4.899999999999999,0.1,0.3430330757134566,0.12407703579121909,0.221273241449979,0.0,83.28328112155987,0.1,-0.5,254.00000000000006,1.0000000000000002
